benchmark,dbms,schema_config,transaction_id,name,framework,path,concurrency,duration_s,committed,aborted,abort_pct,qpm,qps,p50_ms,p95_ms,note
tpcc,mysql,indexed,T5,Stock-Level,django,orm,16,60,10256,0,0.0,10243.4,170.72,104.795,166.915,
tpcc,mysql,indexed,T5,Stock-Level,django,sql,16,60,40433,0,0.0,40417.6,673.63,27.408,35.484,
tpcc,mysql,indexed,T5,Stock-Level,sqlalchemy,orm,16,60,13246,0,0.0,13236.8,220.61,80.907,132.835,
tpcc,mysql,indexed,T5,Stock-Level,sqlalchemy,sql,16,60,15907,0,0.0,15896.5,264.94,66.114,120.97,
tpcc,mysql,indexed,T1,New-Order,django,orm,32,60,2534,0,0.0,2508.0,41.8,823.36,1649.821,
tpcc,mysql,indexed,T1,New-Order,django,sql,32,60,15970,0,0.0,15944.4,265.74,129.48,251.677,
tpcc,mysql,indexed,T1,New-Order,sqlalchemy,orm,32,60,2412,0,0.0,2387.0,39.78,868.316,1719.718,
tpcc,mysql,indexed,T1,New-Order,sqlalchemy,sql,32,60,5998,0,0.0,5978.4,99.64,355.949,647.593,
tpcc,mysql,indexed,T2,Payment,django,orm,32,60,8560,0,0.0,8532.3,142.2,222.844,542.037,
tpcc,mysql,indexed,T2,Payment,django,sql,32,60,26898,0,0.0,26851.6,447.53,64.355,211.586,
tpcc,mysql,indexed,T2,Payment,sqlalchemy,orm,32,60,10152,0,0.0,10129.3,168.82,200.25,402.028,
tpcc,mysql,indexed,T2,Payment,sqlalchemy,sql,32,60,23458,0,0.0,23410.1,390.17,75.187,228.61,
tpcc,mysql,indexed,T3,Order-Status,django,orm,32,60,17979,0,0.0,17951.7,299.2,117.599,204.162,
tpcc,mysql,indexed,T3,Order-Status,django,sql,32,60,42679,0,0.0,42651.1,710.85,45.984,93.361,
tpcc,mysql,indexed,T3,Order-Status,sqlalchemy,orm,32,60,21152,0,0.0,21116.4,351.94,102.145,172.424,
tpcc,mysql,indexed,T3,Order-Status,sqlalchemy,sql,32,60,47633,0,0.0,47615.4,793.59,41.308,89.334,
tpcc,mysql,indexed,T4,Delivery,django,orm,32,60,1021,0,0.0,990.9,16.51,1745.086,5808.469,new_order 700297 -> 691465
tpcc,mysql,indexed,T4,Delivery,django,sql,32,60,6018,0,0.0,5980.6,99.68,279.158,982.45,new_order 700297 -> 648280
tpcc,mysql,indexed,T4,Delivery,sqlalchemy,orm,32,60,884,0,0.0,858.5,14.31,2184.995,5249.824,new_order 700297 -> 696987
tpcc,mysql,indexed,T4,Delivery,sqlalchemy,sql,32,60,3548,0,0.0,3519.5,58.66,546.992,1244.067,new_order 700297 -> 686827
tpcc,mysql,indexed,T5,Stock-Level,django,orm,32,60,10274,0,0.0,10246.3,170.77,208.322,349.707,
tpcc,mysql,indexed,T5,Stock-Level,django,sql,32,60,39318,0,0.0,39295.0,654.92,56.026,67.219,
tpcc,mysql,indexed,T5,Stock-Level,sqlalchemy,orm,32,60,12933,0,0.0,12892.3,214.87,166.435,290.686,
tpcc,mysql,indexed,T5,Stock-Level,sqlalchemy,sql,32,60,15644,0,0.0,15609.0,260.15,136.289,241.651,
tpcc,mysql,indexed,T1,New-Order,django,orm,50,60,2519,0,0.0,2484.4,41.41,1252.954,2771.196,
tpcc,mysql,indexed,T1,New-Order,django,sql,50,60,16226,0,0.0,16142.4,269.04,191.65,408.44,
tpcc,mysql,indexed,T1,New-Order,sqlalchemy,orm,50,60,2498,0,0.0,2461.8,41.03,1271.901,2779.686,
tpcc,mysql,indexed,T1,New-Order,sqlalchemy,sql,50,60,6005,0,0.0,5965.2,99.42,539.348,1079.086,
tpcc,mysql,indexed,T2,Payment,django,orm,50,60,8540,0,0.0,8498.8,141.65,339.641,957.279,
tpcc,mysql,indexed,T2,Payment,django,sql,50,60,26914,0,0.0,26797.0,446.62,95.31,338.416,
tpcc,mysql,indexed,T2,Payment,sqlalchemy,orm,50,60,10202,0,0.0,10165.8,169.43,302.256,704.598,
tpcc,mysql,indexed,T2,Payment,sqlalchemy,sql,50,60,23653,0,0.0,23568.8,392.81,109.642,404.099,
tpcc,mysql,indexed,T3,Order-Status,django,orm,50,60,17599,0,0.0,17566.8,292.78,183.434,341.91,
tpcc,mysql,indexed,T3,Order-Status,django,sql,50,60,42505,0,0.0,42468.0,707.8,70.501,149.494,
tpcc,mysql,indexed,T3,Order-Status,sqlalchemy,orm,50,60,21042,0,0.0,21011.4,350.19,158.169,294.475,
tpcc,mysql,indexed,T3,Order-Status,sqlalchemy,sql,50,60,46930,0,0.0,46902.4,781.71,64.413,143.554,
tpcc,mysql,indexed,T4,Delivery,django,orm,50,60,1025,0,0.0,976.2,16.27,2724.265,8428.983,new_order 727545 -> 719002
tpcc,mysql,indexed,T4,Delivery,django,sql,50,60,5945,0,0.0,5886.9,98.11,462.033,1485.015,new_order 727545 -> 678171
tpcc,mysql,indexed,T4,Delivery,sqlalchemy,orm,50,60,912,0,0.0,868.6,14.48,3359.86,8406.605,new_order 727545 -> 724795
tpcc,mysql,indexed,T4,Delivery,sqlalchemy,sql,50,60,3611,0,0.0,3563.9,59.4,861.13,2030.32,new_order 727545 -> 716425
tpcc,mysql,indexed,T5,Stock-Level,django,orm,50,60,9996,0,0.0,9953.0,165.88,329.705,583.834,
tpcc,mysql,indexed,T5,Stock-Level,django,sql,50,60,39055,0,0.0,39017.9,650.3,87.561,102.086,
tpcc,mysql,indexed,T5,Stock-Level,sqlalchemy,orm,50,60,13154,0,0.0,13119.9,218.67,255.992,473.254,
tpcc,mysql,indexed,T5,Stock-Level,sqlalchemy,sql,50,60,15350,0,0.0,15319.7,255.33,217.914,403.479,
