benchmark,dbms,schema_config,transaction_id,name,framework,path,concurrency,duration_s,committed,aborted,abort_pct,qpm,qps,p50_ms,p95_ms,note
tpcc,oracle,non-indexed,T3,Order-Status,sqlalchemy,orm,16,60,15681,0,0.0,15670.2,261.17,69.431,109.427,
tpcc,oracle,non-indexed,T3,Order-Status,sqlalchemy,sql,16,60,44683,0,0.0,44668.2,744.47,24.277,38.842,
tpcc,oracle,non-indexed,T4,Delivery,django,orm,16,60,879,0,0.0,866.0,14.43,1063.108,2873.276,new_order 453669 -> 445669
tpcc,oracle,non-indexed,T4,Delivery,django,sql,16,60,6163,0,0.0,6142.8,102.38,152.129,404.602,new_order 453669 -> 397702
tpcc,oracle,non-indexed,T4,Delivery,sqlalchemy,orm,16,60,855,0,0.0,843.0,14.05,1067.379,2906.748,new_order 453669 -> 445912
tpcc,oracle,non-indexed,T4,Delivery,sqlalchemy,sql,16,60,3121,0,0.0,3107.1,51.78,300.589,760.503,new_order 453669 -> 425247
tpcc,oracle,non-indexed,T5,Stock-Level,django,orm,16,60,6576,0,0.0,6560.5,109.34,159.753,280.652,
tpcc,oracle,non-indexed,T5,Stock-Level,django,sql,16,60,15762,0,0.0,15744.9,262.41,60.765,151.601,
tpcc,oracle,non-indexed,T5,Stock-Level,sqlalchemy,orm,16,60,7819,0,0.0,7812.5,130.21,132.562,240.265,
tpcc,oracle,non-indexed,T5,Stock-Level,sqlalchemy,sql,16,60,9600,0,0.0,9588.0,159.8,101.339,239.284,
tpcc,oracle,non-indexed,T1,New-Order,django,orm,32,60,2010,0,0.0,1989.6,33.16,1053.542,1976.351,
tpcc,oracle,non-indexed,T1,New-Order,django,sql,32,60,8519,0,0.0,8483.8,141.4,243.459,478.613,
tpcc,oracle,non-indexed,T1,New-Order,sqlalchemy,orm,32,60,1923,0,0.0,1898.9,31.65,1103.519,2034.97,
tpcc,oracle,non-indexed,T1,New-Order,sqlalchemy,sql,32,60,4485,0,0.0,4463.9,74.4,480.985,871.306,
tpcc,oracle,non-indexed,T2,Payment,django,orm,32,60,7608,0,0.0,7578.2,126.3,250.827,632.796,
tpcc,oracle,non-indexed,T2,Payment,django,sql,32,60,57545,0,0.0,57376.2,956.27,30.964,92.138,
tpcc,oracle,non-indexed,T2,Payment,sqlalchemy,orm,32,60,8237,0,0.0,8219.5,136.99,260.668,439.69,
tpcc,oracle,non-indexed,T2,Payment,sqlalchemy,sql,32,60,28816,0,0.0,28787.8,479.8,63.813,176.089,
tpcc,oracle,non-indexed,T3,Order-Status,django,orm,32,60,15479,0,0.0,15454.0,257.57,133.925,266.202,
tpcc,oracle,non-indexed,T3,Order-Status,django,sql,32,60,45591,0,0.0,45550.2,759.17,46.802,85.345,
tpcc,oracle,non-indexed,T3,Order-Status,sqlalchemy,orm,32,60,15372,0,0.0,15356.2,255.94,139.14,244.474,
tpcc,oracle,non-indexed,T3,Order-Status,sqlalchemy,sql,32,60,45871,0,0.0,45842.7,764.05,47.381,76.828,
tpcc,oracle,non-indexed,T4,Delivery,django,orm,32,60,887,0,0.0,856.7,14.28,2100.388,6126.815,new_order 470606 -> 462953
tpcc,oracle,non-indexed,T4,Delivery,django,sql,32,60,6130,0,0.0,6089.8,101.5,289.538,896.823,new_order 470606 -> 417784
tpcc,oracle,non-indexed,T4,Delivery,sqlalchemy,orm,32,60,873,0,0.0,844.8,14.08,1902.145,7072.503,new_order 470606 -> 463046
tpcc,oracle,non-indexed,T4,Delivery,sqlalchemy,sql,32,60,3134,0,0.0,3100.4,51.67,554.91,1875.316,new_order 470606 -> 443543
tpcc,oracle,non-indexed,T5,Stock-Level,django,orm,32,60,6236,0,0.0,6211.0,103.52,342.955,599.925,
tpcc,oracle,non-indexed,T5,Stock-Level,django,sql,32,60,14525,0,0.0,14494.0,241.57,128.387,295.706,
tpcc,oracle,non-indexed,T5,Stock-Level,sqlalchemy,orm,32,60,7334,0,0.0,7309.1,121.82,289.86,503.626,
tpcc,oracle,non-indexed,T5,Stock-Level,sqlalchemy,sql,32,60,9081,0,0.0,9037.0,150.62,221.059,445.62,
tpcc,oracle,non-indexed,T1,New-Order,django,orm,50,60,1997,0,0.0,1961.7,32.7,1591.78,3394.563,
tpcc,oracle,non-indexed,T1,New-Order,django,sql,50,60,8160,0,0.0,8106.7,135.11,381.291,844.979,
tpcc,oracle,non-indexed,T1,New-Order,sqlalchemy,orm,50,60,1901,0,0.0,1867.5,31.12,1695.296,3441.826,
tpcc,oracle,non-indexed,T1,New-Order,sqlalchemy,sql,50,60,4585,0,0.0,4548.3,75.81,703.618,1439.993,
tpcc,oracle,non-indexed,T2,Payment,django,orm,50,60,7584,0,0.0,7539.7,125.66,362.158,1206.245,
tpcc,oracle,non-indexed,T2,Payment,django,sql,50,60,57083,0,0.0,56857.7,947.63,46.759,156.482,
tpcc,oracle,non-indexed,T2,Payment,sqlalchemy,orm,50,60,7971,0,0.0,7937.8,132.3,448.508,695.96,
