benchmark,dbms,schema_config,transaction_id,name,framework,path,concurrency,duration_s,committed,aborted,abort_pct,qpm,qps,p50_ms,p95_ms,note
tpcc,commercial_a,indexed,T2,Payment,django,sql,16,60,39256,0,0.0,39233.1,653.88,24.024,56.547,
tpcc,commercial_a,indexed,T2,Payment,sqlalchemy,orm,16,60,6034,0,0.0,6025.1,100.42,183.627,233.464,
tpcc,commercial_a,indexed,T2,Payment,sqlalchemy,sql,16,60,22152,0,0.0,22131.6,368.86,43.479,105.585,
tpcc,commercial_a,indexed,T3,Order-Status,django,orm,16,60,9273,0,0.0,9265.6,154.43,124.132,173.919,
tpcc,commercial_a,indexed,T3,Order-Status,django,sql,16,60,30557,0,0.0,30546.7,509.11,37.51,54.243,
tpcc,commercial_a,indexed,T3,Order-Status,sqlalchemy,orm,16,60,10897,0,0.0,10890.9,181.51,110.288,154.286,
tpcc,commercial_a,indexed,T3,Order-Status,sqlalchemy,sql,16,60,37260,0,0.0,37246.4,620.77,29.644,41.221,
tpcc,commercial_a,indexed,T4,Delivery,django,orm,16,60,696,0,0.0,682.6,11.38,1353.449,3610.89,new_order 350414 -> 343757
tpcc,commercial_a,indexed,T4,Delivery,django,sql,16,60,6118,0,0.0,6099.3,101.65,144.673,416.503,new_order 350414 -> 291682
tpcc,commercial_a,indexed,T4,Delivery,sqlalchemy,orm,16,60,631,0,0.0,616.2,10.27,1533.944,3822.159,new_order 350414 -> 344404
tpcc,commercial_a,indexed,T4,Delivery,sqlalchemy,sql,16,60,2345,0,0.0,2324.8,38.75,390.939,1105.888,new_order 350414 -> 327988
tpcc,commercial_a,indexed,T5,Stock-Level,django,orm,16,60,3799,0,0.0,3791.9,63.2,291.691,345.519,
tpcc,commercial_a,indexed,T5,Stock-Level,django,sql,16,60,8734,0,0.0,8722.1,145.37,145.611,175.242,
tpcc,commercial_a,indexed,T5,Stock-Level,sqlalchemy,orm,16,60,4481,0,0.0,4474.1,74.57,252.766,298.075,
tpcc,commercial_a,indexed,T5,Stock-Level,sqlalchemy,sql,16,60,5810,0,0.0,5801.7,96.7,195.981,248.614,
tpcc,commercial_a,indexed,T1,New-Order,django,orm,32,60,1336,0,0.0,1314.5,21.91,1530.649,3176.866,
tpcc,commercial_a,indexed,T1,New-Order,django,sql,32,60,6504,0,0.0,6485.6,108.09,325.582,605.028,
tpcc,commercial_a,indexed,T1,New-Order,sqlalchemy,orm,32,60,1322,0,0.0,1300.1,21.67,1568.207,3221.579,
tpcc,commercial_a,indexed,T1,New-Order,sqlalchemy,sql,32,60,3508,0,0.0,3493.8,58.23,612.582,1103.897,
tpcc,commercial_a,indexed,T2,Payment,django,orm,32,60,4995,0,0.0,4970.6,82.84,389.278,812.976,
tpcc,commercial_a,indexed,T2,Payment,django,sql,32,60,41447,0,0.0,41394.7,689.91,44.596,122.78,
tpcc,commercial_a,indexed,T2,Payment,sqlalchemy,orm,32,60,6128,0,0.0,6105.3,101.76,359.55,472.962,
tpcc,commercial_a,indexed,T2,Payment,sqlalchemy,sql,32,60,22426,0,0.0,22387.0,373.12,79.56,245.697,
tpcc,commercial_a,indexed,T3,Order-Status,django,orm,32,60,9213,0,0.0,9198.0,153.3,247.639,334.737,
tpcc,commercial_a,indexed,T3,Order-Status,django,sql,32,60,31006,0,0.0,30980.3,516.34,75.581,107.27,
tpcc,commercial_a,indexed,T3,Order-Status,sqlalchemy,orm,32,60,11312,0,0.0,11293.1,188.22,213.894,292.02,
tpcc,commercial_a,indexed,T3,Order-Status,sqlalchemy,sql,32,60,39479,0,0.0,39456.2,657.6,55.995,78.815,
tpcc,commercial_a,indexed,T4,Delivery,django,orm,32,60,653,0,0.0,627.0,10.45,2726.562,8492.331,new_order 363084 -> 357050
tpcc,commercial_a,indexed,T4,Delivery,django,sql,32,60,6088,0,0.0,6042.1,100.7,274.241,892.178,new_order 363084 -> 306561
tpcc,commercial_a,indexed,T4,Delivery,sqlalchemy,orm,32,60,603,0,0.0,575.4,9.59,3075.418,8884.037,new_order 363084 -> 357518
tpcc,commercial_a,indexed,T4,Delivery,sqlalchemy,sql,32,60,2303,0,0.0,2271.2,37.85,762.437,2465.147,new_order 363084 -> 341692
tpcc,commercial_a,indexed,T5,Stock-Level,django,orm,32,60,3625,0,0.0,3609.3,60.15,590.967,669.888,
tpcc,commercial_a,indexed,T5,Stock-Level,django,sql,32,60,7302,0,0.0,7282.7,121.38,310.096,356.721,
